Market Prices,Demand Trends,Supply Demand Balance,Economic Indicators,Production Costs,Export Import Data,Consumer Preferences
25.19813360815867,0.43891827773017644,-0.4157049464149023,1.8256228911837953,44.14515051052506,773.9215624348351,Pescatarian
16.737988780906452,3.517400988408362,-0.5183424401691064,-1.251476432996621,13.985626325565145,237.65233648275307,Pescatarian
11.927138975266208,2.3223591451225376,-0.7994121154690044,1.615935819712948,19.263316355832714,-733.0770581301311,Vegan
65.97662935706207,3.638072437404705,-0.9671407408170516,0.1752238003093054,19.027661074385346,961.1602655745648,Vegan
14.680112183512767,4.345273397050283,0.8590586335843811,-0.17235431341693674,37.56501874823659,743.5714695109859,Vegan
20.461653806325295,4.88005537451414,0.3398330931818201,1.5281656409195583,12.271458505682423,5.441522290648095,Vegetarian
37.50379189543545,4.293436377723794,0.5703058240462755,-0.16558415292565654,9.006728402858329,844.695963593266,Vegetarian
82.27832975494557,0.15739901250650967,-0.43653978849210184,0.8966705464461731,22.739936610043035,82.76158751427147,Pescatarian
10.613026303513065,1.8638925159439832,0.17282033237265337,-0.40389871318759196,15.571186165177316,846.6121357783263,Meat
83.95654584238159,3.676953755877885,-0.8720894677580378,1.616177571603831,42.03986155180329,659.7947372066862,Vegan
10.513742381502343,0.9409854185810586,-0.028744808130754196,0.7601000807649094,12.268220387774118,936.5728205885946,Meat
97.66948703632617,2.6530793704002336,0.9549902794888936,0.7984882170020668,25.368278145718442,839.5656215563167,Pescatarian
47.39646896312246,0.36625614286234276,0.7530104906331816,-0.6891183937715244,47.157888185047554,-927.932365142861,Pescatarian
97.69934773084337,1.0799829719923604,-0.32368209632630873,1.0271145709475569,31.882886038360706,-650.4559916781201,Meat
60.87970645475955,0.19075679285700847,0.923140309082997,0.5442442217885652,43.43082557039201,-221.73064579762843,Vegan
74.18709436043187,3.9891187464513616,-0.536596747057591,-1.0399189064811618,47.040379623060986,904.2853945908416,Pescatarian
4.879591433177747,1.1972309714958629,0.8986376448313629,-1.3578447100589743,37.662860663374424,-399.94216104814086,Pescatarian
28.99788929506455,1.7922232354148235,0.8827554094129972,1.1855658980693269,35.12896548112519,-679.0647122247979,Vegan
12.899459560103722,4.647598337981395,0.5984051747047834,1.83666641214089,48.41429554690924,772.6093321731198,Pescatarian
30.317879554692347,3.5516305694253107,0.26089587373358225,-0.1674446909598286,49.72283908756013,-107.21116903359416,Pescatarian
12.754044176470162,0.2560107547034085,0.748575933249894,0.36393666129473967,22.865173292153102,815.7511887086521,Meat
32.48033476000363,0.9070013668397725,-0.4139594309844066,1.4308905767742184,4.008054020118314,-679.5390673597135,Vegetarian
42.01203645695233,3.1452441673488414,0.6978871106258364,-0.17110618658457177,14.993304556305683,322.23502301619897,Pescatarian
7.350602138529652,2.9284200841604213,0.23575338383504763,1.8074979073309447,8.041557931542659,-119.47249434101639,Pescatarian
69.55473981763197,1.2656748247350924,-0.973526284482201,0.3030046481794897,21.165575552402583,-847.0264619394292,Meat
57.09354396645094,4.677648589831489,-0.30553296413556086,1.2830684828052599,6.998821759426173,392.9262893050011,Vegetarian
27.273559603005097,3.1084331842328905,-0.7037182781036699,1.6353748736509535,30.40383129903366,-505.20248892169263,Vegetarian
52.80155729320327,2.724600734822296,0.9636587796365064,1.2620952750742753,19.448998928313777,-920.7689548409645,Meat
10.300110565085726,2.990558884137398,-0.043259385920023874,-1.3623421462041763,44.82160127226639,-880.1114035008535,Pescatarian
58.018703060061746,3.6775979446321716,-0.005217269002674607,0.5155937562468016,48.40583625402584,-877.8429258664253,Vegan
93.00032356004519,1.6285304778500493,0.2789450327974472,-0.4062629655212917,27.570802632636397,815.465914970079,Meat
32.53832629268104,2.0512832048588505,-0.26283078774076496,-1.7491481919066172,14.103766708446031,479.7678356582021,Meat
67.0736276164045,1.1282343699780988,-0.7261994566288021,-0.3038709924406322,29.81540572871092,796.12471442747,Vegetarian
14.047988378034825,1.0123457288136473,0.644235466388491,-0.9652637324423692,44.889677332108285,345.1646225930426,Meat
71.91639320773798,4.727424710921275,-0.6203041761944841,1.3961532337140432,20.63330061886954,57.8798580617663,Vegan
29.65120320177291,3.7237988957415094,0.02263796509291205,-1.8667814938132152,27.827874696252557,-391.10727130524344,Meat
19.135944838704567,2.503248162226079,-0.5513659420505215,1.8359308874538942,13.94681199650422,995.9245026573469,Meat
59.06478054619823,1.214331677069284,-0.8043110310119319,-0.5785246061122815,23.044485397776334,-275.62188212122135,Vegetarian
2.9906470725618615,1.3463467606749255,0.7243830348433666,-0.5731724383898285,20.384820001290134,-58.702101572180936,Vegan
83.06506289251895,0.3843428855869906,0.9458389780462606,-1.9346859892651684,12.796466521607066,-243.50965015307645,Vegan
1.4648521430621595,2.228641465234792,0.9216693161260003,-1.2590706990552643,25.540385999352765,959.0538586709172,Pescatarian
